ID_IE,Time_Acrtive_Learn_Students_min,Duration_Lesson_min,Total_No_Students,Work_Shift_G7,Giving_Excercise,How_to_check_solutn__3,Frequency_Suggestion_Clues,Advice_Consultation_Students,How_to_check_solutn__2,Instruction_Try_Wrong_Solutions,Giving_HW,Walk_through_Desks,Homework_Given_G7,HM_Observe,HM_Suggestion,frequency_HW_G7_e,timing_check_HW_G7_e__1,timing_check_HW_G7_e__2,timing_check_HW_G7_e__3,timing_check_HW_G7_e__4,Class_AM_G8_f__1,Class_AM_G8_f__2,Class_AM_G8_f__3,Class_AM_G8_f__4,Class_AM_G8_f__5,Class_AM_G8_f__6,Class_PM_G8_f__1,Class_PM_G8_f__2,Class_PM_G8_f__3,Class_PM_G8_f__4,Class_PM_G8_f__5,Class_PM_G8_f__6,Teaching_Grade_f__1,Teaching_Grade_f__2,Teaching_Grade_f__3,Teaching_Grade_f__4,Teaching_Grade_f__5,Teaching_Grade_f__6,Teaching_Grade_f__7,Teaching_Grade_f__8,Teaching_Grade_f__9,Teaching_other_subject_G7,adjust_delay_class_e__5,Check_annl_plan_e,RP_topics,RP_topics_1_e,RP_topics_2_e,RP_topics_3_e,lesson_text_G7_e__1,lesson_text_G7_e__2,lesson_text_G7_e__3,lesson_text_G7_e__4,lesson_text_G7_e__5,lesson_text_G7_e__6,use_text_plan_e__1,use_text_plan_e__2,use_text_plan_e__3,use_text_plan_e__4,use_text_plan_e__5,use_text_plan_e__6,Multigrade_G7,Topic_suggest_HM_e__1,Topic_suggest_HM_e__2,Topic_suggest_HM_e__3,Topic_suggest_HM_e__4,Topic_suggest_HM_e__5,Topic_suggest_HM_e__6,Usage_Teachers_Guide_G7,Teacher_Guide_by_JICA_G7,Grade,department,urban.rural,treatment,treatment_d,Teacher_Age,Teacher_Sex,Ttl_teaching_periods,Teaching_Grade,Year_Start_teach,Long_leave,duration_leave_yrs,Academic_History,Academic_History_Others,Highest_Degree_highschool,Highest_Degree_professorate,Highest_Degree_bachelor,Highest_Degree_master,Highest_Degree_doctor,Highest_Degree_other,Teachr_Qualification__1,Teachr_Qualification__2,Teachr_Qualification__3,Teachr_Qualification__4,Teachr_Qualification__5,Teachr_Qualification__6,Teachr_Qualification__7,Teachr_Qualification__8,Teachr_Apontmt_Post__1,Teachr_Apontmt_Post__2,Teachr_Apontmt_Post__3,Teachr_Apontmt_Post__4,solve_quetn_tchr_frq_e,Anlnl_Plan_e,RP_Participate,RP_Frequency,No_Students_F_G7,No_Students_M_G7,No_Students_Ttl_G7,Confirmation_HW,Review_HW,Excercise_Oral_Written,How_to_check_solutn__1,How_to_check_solutn__4,How_to_check_solutn__5,How_to_check_solutn__6,How_to_check_solutn__7,Giving_Correct_Answer,Time_Active_Learning_min,Year_Start_teach_r,HM_Sex_e2,HM_Age_e2,Year_HM_ttl_e2,Year_HM_this_school_e2,HM_Highest_Degree_highschool,HM_Highest_Degree_bachelor,HM_Highest_Degree_master,HM_Highest_Degree_doctor,HM_Highest_Degree_professorate,HM_Highest_Degree_other,HM_Teacher_Title__1_e2,HM_Teacher_Title__2_e2,HM_Teacher_Title__3_e2,HM_Degree_Teacher__1_e2,HM_Degree_Teacher__2_e2,HM_Degree_Teacher__3_e2,HM_Degree_Teacher__4_e2,HM_Degree_Teacher__5_e2,HM_Degree_Teacher__6_e2,HM_Degree_Teacher__7_e2,HM_Degree_Teacher__8_e2,Number_G2_Students_AM_r,Number_G7_Students_AM_r,Number_G2_Students_PM_r,Number_G7_Students_PM_r,Number_total_Students,School_Facility__1,School_Facility__2,School_Facility__3,School_Facility__4,School_Facility__5,School_Facility__6,School_Facility__7,School_Facility__8,Donor_Project,Donor_Project__2,Donor_Project__3,Donor_Project__4,Donor_Project__5,Donor_Project__6,Donor_Project__7,Donor_Project__8,Donor_Project__9,Donor_Project__10,Donor_Project__11,Donor_Project__12,Donor_Project__13,Donor_Project__14,Donor_Project__15,Donor_Project__16,Donor_Project__17,Donor_Project__18,Donor_Project__19,Donor_Project__20,Grade_Observed_f_g7,Grade_Observed_f_g8,Grade_Observed_f_g9,timing_end,timing_fus,treatment_2018,treatment_2019,Percentage_Time_Active_Learn_Students_min,Multigrade_G7_2018,Multigrade_G7_2019,Total_No_Students_2018,Total_No_Students_2019
419634,6,50,22,1,1,1,1,1,0,1,1,1,4,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,38,0,25,0,2007,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,1,1,4,9,14,23,2,2,1,0,1,0,0,0,1,7,12,0,52,24,18,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,33,53,0,0,325,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,12,0,0,22,0
431802,21,45,19,2,1,1,1,0,0,1,0,0,4,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,7,SAN MIGUEL,Rural,Control,0,27,0,5,0,2013,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,10,13,23,2,2,2,0,0,1,1,1,1,5,6,1,54,7,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,31,0,0,25,202,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,46.67,0,0,19,0
433256,5,45,45,1,1,0,1,0,0,0,0,1,4,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,7,SAN MIGUEL,Rural,Control,0,45,1,5,0,1993,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,20,28,48,1,1,2,0,0,1,1,1,1,3,26,1,49,19,19,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,49,29,22,525,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.11,0,0,45,0
433256,8,40,41,1,1,1,1,0,0,1,1,0,4,3,1,3,0,1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,1,3,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Control,0,45,1,5,0,1993,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,20,28,48,1,1,2,0,0,1,1,1,1,3,26,1,49,19,19,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,49,29,22,525,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,20,0,0,0,41
431814,6,45,27,1,1,1,1,1,1,1,1,1,3,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,NA,NA,NA,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,7,SAN MIGUEL,Rural,Control,0,39,0,25,0,2000,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,20,13,33,1,2,2,0,0,1,1,0,1,2,19,1,40,5,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,29,34,42,29,666,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,13.33,0,0,27,0
428482,10,55,31,1,1,1,1,1,1,0,1,1,4,3,4,2,1,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,3,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,7,SAN MIGUEL,Urbana,Control,0,57,1,29,0,1995,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,20,14,34,2,2,2,0,1,1,1,1,1,7,24,1,57,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,48,39,24,39,664,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,18.18,0,0,0,31
428482,4,46,34,1,1,1,1,1,1,1,0,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,0,1,1,1,0,0,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,1,2,7,SAN MIGUEL,Urbana,Control,0,57,1,29,0,1995,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,20,14,34,2,2,2,0,1,1,1,1,1,7,24,1,57,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,48,39,24,39,664,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,8.7,0,0,34,0
415170,16,45,35,1,1,1,1,1,0,1,0,1,4,2,2,3,0,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,3,NA,NA,NA,NA,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,50,1,5,0,1995,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,17,20,37,1,2,2,0,0,1,1,0,2,1,24,1,62,18,18,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,91,114,57,75,1426,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,35.56,0,0,0,35
415170,0,85,30,1,1,0,0,0,0,0,1,0,4,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Treatment,1,50,1,5,0,1995,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,17,20,37,1,2,2,0,0,1,1,0,2,1,24,0,54,2,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,91,114,57,75,1426,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,30,0
430286,8,45,21,1,1,1,1,0,0,1,1,1,4,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,2,7,SAN MIGUEL,Urbana,Control,0,42,0,20,0,2004,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,6,16,22,1,2,2,0,1,0,1,0,2,2,15,0,68,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,41,40,17,11,435,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17.78,0,0,21,0
429613,3,69,29,1,1,0,1,0,1,0,0,1,3,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,SAN MIGUEL,Urbana,Control,0,44,0,15,0,1993,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,3,9,23,32,2,2,2,0,0,0,1,1,2,6,26,1,59,16,16,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,35,33,0,0,282,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.35,0,0,29,0
429613,2,55,31,1,1,1,1,0,0,1,0,1,3,2,3,2,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,1,2,1,1,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,7,SAN MIGUEL,Urbana,Control,0,44,0,15,0,1993,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,3,9,23,32,2,2,2,0,0,0,1,1,2,6,26,0,58,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,33,0,0,282,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.64,0,0,0,31
434096,18,48,9,2,1,1,1,0,1,1,1,1,3,4,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,7,SAN MIGUEL,Rural,Control,0,32,0,49,0,2011,2,0,3,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,NA,7,3,10,1,2,2,0,0,1,1,0,1,16,8,1,48,18,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,16,109,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,37.5,0,0,9,0
415656,1,45,19,1,1,1,1,0,0,1,1,1,4,5,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,NA,NA,NA,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,27,0,7,0,2013,2,0,4,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,2,9,12,21,2,2,2,0,0,1,0,1,1,5,6,0,51,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,82,91,36,28,1023,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2.22,0,0,19,0
415656,4,50,16,1,1,1,1,1,0,1,0,1,4,2,2,3,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,27,0,7,0,2013,2,0,4,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,2,9,12,21,2,2,2,0,0,1,0,1,1,5,6,0,51,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,82,91,36,28,1023,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,8,0,0,0,16
417208,20,34,26,1,1,1,1,1,1,1,1,1,4,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,2,1,0,0,1,1,0,0,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Treatment,1,40,1,5,0,2004,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,1,2,14,15,29,1,1,2,0,1,0,1,1,2,16,15,0,48,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,60,22,29,573,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,58.82,0,0,26,0
417208,14,45,24,1,1,1,0,1,0,0,0,1,4,4,4,3,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,2,7,SAN MIGUEL,Urbana,Treatment,1,40,1,5,0,2004,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,1,2,14,15,29,1,1,2,0,1,0,1,1,2,16,15,0,48,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,60,22,29,573,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,31.11,0,0,0,24
416079,0,45,31,1,1,1,1,0,0,0,0,1,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,26,1,25,0,2013,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,3,11,20,31,2,2,1,0,1,1,1,1,2,19,6,1,55,8,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,61,68,37,38,835,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,31,0
416079,15,45,27,3,1,1,1,0,0,1,0,0,4,1,3,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,1,3,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,7,SAN MIGUEL,Urbana,Treatment,1,26,1,25,0,2013,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,3,11,20,31,2,2,1,0,1,1,1,1,2,19,6,1,55,8,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,61,68,37,38,835,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,33.33,0,0,0,27
433278,2,45,28,1,1,1,1,0,0,0,0,1,2,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,7,SAN MIGUEL,Rural,Control,0,46,0,25,0,2000,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,14,20,34,2,2,2,0,0,1,0,0,1,6,19,0,45,6,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22,36,0,0,273,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.44,0,0,28,0
433278,5,45,21,1,1,1,1,0,0,1,0,1,3,4,4,3,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,7,SAN MIGUEL,Rural,Control,0,46,0,25,0,2000,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,14,20,34,2,2,2,0,0,1,0,0,1,6,19,0,45,6,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22,36,0,0,273,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,11.11,0,0,0,21
417287,6,45,24,1,1,0,1,0,0,1,1,1,2,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,40,1,5,0,2001,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,22,8,30,2,2,2,0,0,0,0,1,1,12,18,1,40,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,31,12,10,332,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,13.33,0,0,24,0
417287,0,45,21,1,1,1,1,0,0,0,1,1,3,3,3,3,0,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,40,1,5,0,2001,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,22,8,30,2,2,2,0,0,0,0,1,1,12,18,1,40,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,31,12,10,332,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,21
430633,25,60,11,1,1,1,1,1,1,1,0,1,4,5,1,3,0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,0,1,3,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Control,0,48,1,25,0,1994,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,5,17,22,2,2,1,0,0,1,0,1,1,6,25,1,55,15,15,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,43,47,0,0,327,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,41.67,0,0,0,11
430633,8,45,14,1,1,1,1,1,0,0,1,1,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Control,0,48,1,25,0,1994,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,5,17,22,2,2,1,0,0,1,0,1,1,6,25,1,55,15,15,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,43,47,0,0,327,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17.78,0,0,14,0
324228,14,45,12,2,1,1,1,1,0,0,1,1,3,5,4,3,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,3,2,NA,NA,NA,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,7,LA UNION,Rural,Treatment,1,55,0,25,0,1985,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,2,8,7,15,2,2,1,0,0,1,1,1,1,10,34,0,55,6,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,17,108,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,31.11,0,0,0,12
324228,10,45,10,2,1,1,1,1,0,1,1,1,4,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,LA UNION,Rural,Treatment,1,55,0,25,0,1985,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,2,8,7,15,2,2,1,0,0,1,1,1,1,10,34,0,55,6,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,17,108,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,22.22,0,0,10,0
323882,4,45,32,1,1,1,1,1,0,1,1,1,4,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,7,LA UNION,Urbana,Treatment,1,26,1,25,0,2016,2,0,3,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,1,1,3,22,11,33,1,1,2,0,0,1,0,0,1,9,3,0,48,12,10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,45,123,30,0,767,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,8.89,0,0,32,0
323882,2,45,33,1,1,0,1,0,0,0,1,0,4,1,1,3,1,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,2,NA,NA,NA,NA,0,0,1,1,1,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,LA UNION,Urbana,Treatment,1,26,1,25,0,2016,2,0,3,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,1,1,3,22,11,33,1,1,2,0,0,1,0,0,1,9,3,0,45,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,45,123,30,0,767,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,4.44,0,0,0,33
332884,1,45,15,1,1,1,1,0,0,1,0,1,4,1,1,3,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,0,3,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,LA UNION,Rural,Control,0,43,0,5,0,1996,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,1,2,6,7,13,1,1,2,0,0,0,0,1,1,7,23,1,59,24,24,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,21,18,0,0,208,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.22,0,0,0,15
